gene_symbol	chrom	start	end	strand	ensembl_id
LSM10	1	36856839	36863493	-	ENSG00000181817
OSCP1	1	36881428	36916086	-	ENSG00000116885
MRPS15	1	36921319	36930038	-	ENSG00000116898
CSF3R	1	36931644	36948879	-	ENSG00000119535
GRIK3	1	37261128	37499730	-	ENSG00000163873
ZC3H12A	1	37940153	37949980	+	ENSG00000163874
MEAF6	1	37958176	37980375	-	ENSG00000163875
SNIP1	1	38000050	38019903	-	ENSG00000163877
DNALI1	1	38022520	38032458	+	ENSG00000163879
GNL2	1	38032417	38061536	-	ENSG00000134697
RSPO1	1	38076951	38100595	-	ENSG00000169218
C1orf109	1	38147242	38157914	-	ENSG00000116922
CDCA8	1	38158090	38175391	+	ENSG00000134690
EPHA10	1	38179552	38230805	-	ENSG00000183317
MANEAL	1	38259474	38266809	+	ENSG00000185090
YRDC	1	38268616	38273857	-	ENSG00000196449
C1orf122	1	38272651	38275126	+	ENSG00000197982
MTF1	1	38275239	38325292	-	ENSG00000188786
AL929472.1	1	38292232	38293886	-	ENSG00000230610
INPP5B	1	38326369	38412729	-	ENSG00000204084
SF3A3	1	38422647	38456593	-	ENSG00000183431
FHL3	1	38462442	38471278	-	ENSG00000183386
UTP11L	1	38474930	38490496	+	ENSG00000183520
POU3F1	1	38509523	38512450	-	ENSG00000185668
RRAGC	1	39303870	39325495	-	ENSG00000116954
MYCBP	1	39328636	39347289	-	ENSG00000214114
GJA9	1	39330175	39347289	-	ENSG00000131233
RHBDL2	1	39351479	39407471	-	ENSG00000158315
AKIRIN1	1	39456895	39471731	+	ENSG00000174574
NDUFS5	1	39491990	39500308	+	ENSG00000168653
MACF1	1	39546988	39952849	+	ENSG00000127603
KIAA0754	1	39876151	39882154	+	ENSG00000255103
BMP8A	1	39957318	39991607	+	ENSG00000183682
PABPC4	1	40026488	40042462	-	ENSG00000090621
HEYL	1	40089825	40105617	-	ENSG00000163909
NT5C1A	1	40124793	40137710	-	ENSG00000116981
HPCAL4	1	40144320	40157361	-	ENSG00000116983
PPIE	1	40157854	40229586	+	ENSG00000084072
BMP8B	1	40222854	40254533	-	ENSG00000116985
OXCT2	1	40235195	40237020	-	ENSG00000198754
TRIT1	1	40306723	40349183	-	ENSG00000043514
MYCL	1	40361098	40367928	-	ENSG00000116990
MFSD2A	1	40420802	40435638	+	ENSG00000168389
CAP1	1	40505905	40538321	+	ENSG00000131236
PPT1	1	40538379	40563375	-	ENSG00000131238
RLF	1	40627045	40706593	+	ENSG00000117000
TMCO2	1	40711619	40717363	+	ENSG00000188800
ZMPSTE24	1	40723779	40759856	+	ENSG00000084073
COL9A2	1	40766159	40783488	-	ENSG00000049089
SMAP2	1	40810522	40888998	+	ENSG00000084070
ZFP69B	1	40915774	40929390	+	ENSG00000187801
ZFP69	1	40942887	40962015	+	ENSG00000187815
EXO5	1	40974413	40982228	+	ENSG00000164002
ZNF684	1	40997233	41013841	+	ENSG00000117010
RIMS3	1	41086351	41131329	-	ENSG00000117016
NFYC	1	41157320	41237275	+	ENSG00000066136
KCNQ4	1	41249684	41306124	+	ENSG00000117013
CITED4	1	41326729	41328018	-	ENSG00000179862
CTPS1	1	41445007	41478235	+	ENSG00000171793
SLFNL1	1	41481269	41488909	-	ENSG00000171790
SCMH1	1	41492872	41707826	-	ENSG00000010803
FOXO6	1	41827594	41849262	+	ENSG00000204060
EDN2	1	41944446	41950344	-	ENSG00000127129
HIVEP3	1	41972036	42501596	-	ENSG00000127124
GUCA2B	1	42619092	42621495	+	ENSG00000044012
GUCA2A	1	42628362	42630389	-	ENSG00000197273
FOXJ3	1	42642210	42801548	-	ENSG00000198815
RIMKLA	1	42846466	42888249	+	ENSG00000177181
ZMYND12	1	42896000	42921938	-	ENSG00000066185
PPCS	1	42921788	42939056	+	ENSG00000127125
CCDC30	1	42929001	43120335	+	ENSG00000186409
PPIH	1	43124096	43142429	+	ENSG00000171960
YBX1	1	43148098	43168020	+	ENSG00000065978
CLDN19	1	43198764	43205925	-	ENSG00000164007
LEPRE1	1	43212006	43232755	-	ENSG00000117385
C1orf50	1	43232940	43263968	+	ENSG00000164008
CCDC23	1	43272723	43282954	-	ENSG00000177868
ERMAP	1	43282795	43310660	+	ENSG00000164010
ZNF691	1	43312280	43318148	+	ENSG00000164011
SLC2A1	1	43391052	43424530	-	ENSG00000117394
FAM183A	1	43610824	43622067	+	ENSG00000186973
EBNA1BP2	1	43629846	43736607	-	ENSG00000117395
WDR65	1	43637820	43720029	+	ENSG00000243710
TMEM125	1	43735665	43739673	+	ENSG00000179178
C1orf210	1	43747554	43751288	-	ENSG00000253313
TIE1	1	43766664	43788779	+	ENSG00000066056
MPL	1	43803478	43818443	+	ENSG00000117400
CDC20	1	43824626	43828874	+	ENSG00000117399
ELOVL1	1	43829068	43833696	-	ENSG00000066322
MED8	1	43849588	43855479	-	ENSG00000159479
SZT2	1	43855553	43918321	+	ENSG00000198198
HYI	1	43916824	43919660	-	ENSG00000178922
PTPRF	1	43990858	44089343	+	ENSG00000142949
KDM4A	1	44115829	44171186	+	ENSG00000066135
ST3GAL3	1	44171495	44396831	+	ENSG00000126091
ARTN	1	44398992	44402913	+	ENSG00000117407
IPO13	1	44412611	44433694	+	ENSG00000117408
DPH2	1	44435672	44439041	+	ENSG00000132768
ATP6V0B	1	44440159	44443967	+	ENSG00000117410
B4GALT2	1	44444615	44456840	+	ENSG00000117411
CCDC24	1	44457031	44462200	+	ENSG00000159214
SLC6A9	1	44457172	44497139	-	ENSG00000196517
KLF17	1	44584522	44600812	+	ENSG00000171872
DMAP1	1	44679127	44686353	+	ENSG00000178028
ERI3	1	44686742	44820932	-	ENSG00000117419
RNF220	1	44870866	45117396	+	ENSG00000187147
TMEM53	1	45100910	45140227	-	ENSG00000126106
C1orf228	1	45140364	45191263	+	ENSG00000198520
KIF2C	1	45205490	45233439	+	ENSG00000142945
RPS8	1	45240923	45244451	+	ENSG00000142937
BEST4	1	45249257	45253377	-	ENSG00000142959
PLK3	1	45265897	45271662	+	ENSG00000173846
TCTEX1D4	1	45271585	45272957	-	ENSG00000188396
BTBD19	1	45274154	45281257	+	ENSG00000222009
PTCH2	1	45285516	45308735	-	ENSG00000117425
EIF2B3	1	45316450	45452282	-	ENSG00000070785
HECTD3	1	45468212	45477001	-	ENSG00000126107
UROD	1	45477819	45481247	+	ENSG00000126088
ZSWIM5	1	45482071	45771881	-	ENSG00000162415
HPDL	1	45792545	45794347	+	ENSG00000186603
MUTYH	1	45794835	45806142	-	ENSG00000132781
TOE1	1	45805342	45809647	+	ENSG00000132773
TESK2	1	45809555	45956872	-	ENSG00000070759
CCDC163P	1	45959538	45965751	-	ENSG00000236624
MMACHC	1	45965725	45976739	+	ENSG00000132763
PRDX1	1	45976708	45988719	-	ENSG00000117450
AKR1A1	1	46016215	46035721	+	ENSG00000117448
NASP	1	46049518	46084566	+	ENSG00000132780
CCDC17	1	46085716	46089729	-	ENSG00000159588
GPBP1L1	1	46092976	46153785	-	ENSG00000159592
TMEM69	1	46152886	46160115	+	ENSG00000159596
IPP	1	46159996	46216322	-	ENSG00000197429
MAST2	1	46252659	46501796	+	ENSG00000086015
PIK3R3	1	46505812	46642160	-	ENSG00000117461
TSPAN1	1	46640745	46651630	+	ENSG00000117472
POMGNT1	1	46654354	46685977	-	ENSG00000085998
LURAP1	1	46669006	46686933	+	ENSG00000171357
RAD54L	1	46713360	46744145	+	ENSG00000085999
LRRC41	1	46726868	46769280	-	ENSG00000132128
UQCRH	1	46769303	46782448	+	ENSG00000173660
NSUN4	1	46805849	46830824	+	ENSG00000117481
FAAH	1	46859937	46879520	+	ENSG00000117480
DMBX1	1	46972668	46979898	+	ENSG00000197587
KNCN	1	47011316	47017199	-	ENSG00000162456
MKNK1	1	47023090	47082515	-	ENSG00000079277
MOB3C	1	47073387	47082563	-	ENSG00000142961
ATPAF1	1	47098409	47139539	-	ENSG00000123472
EFCAB14	1	47124366	47184824	-	ENSG00000159658
TEX38	1	47134527	47139266	+	ENSG00000186118
CYP4B1	1	47223510	47285085	+	ENSG00000142973
CYP4A11	1	47394849	47407156	-	ENSG00000187048
CYP4X1	1	47427036	47516423	+	ENSG00000186377
CYP4Z1	1	47533160	47583991	+	ENSG00000186160
CYP4A22	1	47603107	47615413	+	ENSG00000162365
PDZK1IP1	1	47649265	47656716	-	ENSG00000162366
TAL1	1	47681962	47697892	-	ENSG00000162367
STIL	1	47715811	47779819	-	ENSG00000123473
CMPK1	1	47799469	47844511	+	ENSG00000162368
FOXE3	1	47881744	47883723	+	ENSG00000186790
FOXD2	1	47901689	47906363	+	ENSG00000186564
TRABD2B	1	48226200	48462567	-	ENSG00000269113
FLJ00388	1	48226979	48227290	-	ENSG00000273395
AL109659.1	1	48569306	48569878	+	ENSG00000269709
SLC5A9	1	48688357	48714316	+	ENSG00000117834
SPATA6	1	48761044	48937845	-	ENSG00000132122
AGBL4	1	48998527	50489585	-	ENSG00000186094
BEND5	1	49193195	49242641	-	ENSG00000162373
AL645730.2	1	50459990	50461874	+	ENSG00000227839
ELAVL4	1	50513686	50669458	+	ENSG00000162374
DMRTA2	1	50883222	50889172	-	ENSG00000142700
FAF1	1	50905150	51425935	-	ENSG00000185104
CDKN2C	1	51426417	51440305	+	ENSG00000123080
C1orf185	1	51567906	51613752	+	ENSG00000204006
RNF11	1	51701943	51739127	+	ENSG00000123091
TTC39A	1	51752930	51810788	-	ENSG00000085831
EPS15	1	51819935	51985000	-	ENSG00000085832
OSBPL9	1	52042851	52254889	+	ENSG00000117859
NRD1	1	52254863	52344477	-	ENSG00000078618
RAB3B	1	52373628	52456436	-	ENSG00000169213
TXNDC12	1	52485803	52521843	-	ENSG00000117862
KTI12	1	52497775	52499488	-	ENSG00000198841
BTF3L4	1	52521797	52556388	+	ENSG00000134717
ZFYVE9	1	52608046	52812358	+	ENSG00000157077
CC2D1B	1	52811395	52831865	-	ENSG00000154222
ORC1	1	52838501	52870131	-	ENSG00000085840
PRPF38A	1	52870236	52886511	+	ENSG00000134748
ZCCHC11	1	52873954	53019159	-	ENSG00000134744
GPX7	1	53068044	53074723	+	ENSG00000116157
FAM159A	1	53099016	53135355	+	ENSG00000182183
COA7	1	53152508	53164038	-	ENSG00000162377
ZYG11B	1	53192126	53293014	+	ENSG00000162378
ZYG11A	1	53308183	53360670	+	ENSG00000203995
ECHDC2	1	53361656	53392884	-	ENSG00000121310
SCP2	1	53392901	53517375	+	ENSG00000116171
PODN	1	53527854	53551174	+	ENSG00000174348
SLC1A7	1	53552855	53608289	-	ENSG00000162383
CPT2	1	53662101	53679869	+	ENSG00000157184
C1orf123	1	53679771	53686289	-	ENSG00000162384
MAGOH	1	53692564	53704282	-	ENSG00000162385
LRP8	1	53711217	53793742	-	ENSG00000157193
DMRTB1	1	53925072	53933161	+	ENSG00000143006
GLIS1	1	53971910	54199877	-	ENSG00000174332
NDC1	1	54231133	54304533	-	ENSG00000058804
YIPF1	1	54317392	54356407	-	ENSG00000058799
DIO1	1	54356912	54376759	+	ENSG00000211452
HSPB11	1	54382247	54411602	-	ENSG00000081870
LRRC42	1	54411750	54433841	+	ENSG00000116212
LDLRAD1	1	54474412	54483856	-	ENSG00000203985
TMEM59	1	54497347	54519177	-	ENSG00000116209
TCEANC2	1	54519260	54578192	+	ENSG00000116205
AL161915.1	1	54569968	54571750	+	ENSG00000212670
CDCP2	1	54598747	54619443	-	ENSG00000157211
RP11-446E24.4	1	54606897	54665746	-	ENSG00000256407
AL357673.1	1	54635333	54637997	-	ENSG00000248835
CYB5RL	1	54638009	54665709	-	ENSG00000215883
MRPL37	1	54649714	54691137	+	ENSG00000116221
SSBP3	1	54691105	54879152	-	ENSG00000157216
SSBP3-AS1	1	54703710	54704736	+	ENSG00000198711
ACOT11	1	55007930	55104865	+	ENSG00000162390
FAM151A	1	55074855	55089229	-	ENSG00000162391
MROH7-TTC4	1	55107459	55207981	+	ENSG00000271723
MROH7	1	55107463	55175939	+	ENSG00000184313
TTC4	1	55181495	55208330	+	ENSG00000243725
PARS2	1	55222571	55230187	-	ENSG00000162396
TTC22	1	55245385	55266940	-	ENSG00000006555
C1orf177	1	55271736	55307925	+	ENSG00000162398
DHCR24	1	55315306	55352891	-	ENSG00000116133
TMEM61	1	55446465	55457966	+	ENSG00000143001
BSND	1	55464606	55476556	+	ENSG00000162399
PCSK9	1	55505221	55530525	+	ENSG00000169174
USP24	1	55532032	55680786	-	ENSG00000162402
PPAP2B	1	56960419	57110974	-	ENSG00000162407
PRKAA2	1	57110995	57181008	+	ENSG00000162409
C1orf168	1	57184477	57285369	-	ENSG00000187889
C8A	1	57320479	57383894	+	ENSG00000157131
C8B	1	57394883	57431813	-	ENSG00000021852
DAB1	1	57460451	59012406	-	ENSG00000173406
OMA1	1	58881056	59012474	-	ENSG00000162600
TACSTD2	1	59041099	59043166	-	ENSG00000184292
MYSM1	1	59120411	59165764	-	ENSG00000162601
JUN	1	59246465	59249785	-	ENSG00000177606
FGGY	1	59762310	60233347	+	ENSG00000172456
HOOK1	1	60280458	60342050	+	ENSG00000134709
CYP2J2	1	60358980	60392462	-	ENSG00000134716
C1orf87	1	60452941	60539442	-	ENSG00000162598
NFIA	1	61330931	61928465	+	ENSG00000162599
TM2D1	1	62146718	62191095	-	ENSG00000162604
INADL	1	62208149	62629592	+	ENSG00000132849
L1TD1	1	62660503	62678000	+	ENSG00000240563
KANK4	1	62702651	62785085	-	ENSG00000132854
USP1	1	62901968	62917475	+	ENSG00000162607
DOCK7	1	62920399	63153969	-	ENSG00000116641
ANGPTL3	1	63063158	63071830	+	ENSG00000132855
AL138847.1	1	63073437	63075249	+	ENSG00000269624
ATG4C	1	63249806	63331184	+	ENSG00000125703
FOXD3	1	63788730	63790797	+	ENSG00000187140
ALG6	1	63833261	63904233	+	ENSG00000088035
ITGB3BP	1	63906441	64059392	-	ENSG00000142856
EFCAB7	1	63989043	64038364	+	ENSG00000203965
DLEU2L	1	64014588	64015405	+	ENSG00000116652
PGM1	1	64058947	64125916	+	ENSG00000079739
ROR1	1	64239693	64647181	+	ENSG00000185483
UBE2U	1	64669310	64733051	+	ENSG00000177414
CACHD1	1	64936428	65158741	+	ENSG00000158966
RAVER2	1	65210778	65298915	+	ENSG00000162437
JAK1	1	65298912	65432187	-	ENSG00000162434
AK4	1	65613232	65697828	+	ENSG00000162433
DNAJC6	1	65713902	65881552	+	ENSG00000116675
LEPR	1	65886248	66107242	+	ENSG00000116678
LEPROT	1	65886270	65901690	+	ENSG00000213625
PDE4B	1	66258197	66840259	+	ENSG00000184588
SGIP1	1	66999066	67213982	+	ENSG00000118473
AL139147.1	1	67131547	67142710	-	ENSG00000248458
TCTEX1D1	1	67218142	67244470	+	ENSG00000152760
INSL5	1	67263424	67266939	-	ENSG00000172410
WDR78	1	67278568	67390570	-	ENSG00000152763
MIER1	1	67390578	67454302	+	ENSG00000198160
SLC35D1	1	67465015	67519782	-	ENSG00000116704
C1orf141	1	67557848	67697536	-	ENSG00000203963
IL23R	1	67632083	67725662	+	ENSG00000162594
IL12RB2	1	67773047	67862583	+	ENSG00000081985
SERBP1	1	67873493	67896098	-	ENSG00000142864
GADD45A	1	68150744	68154021	+	ENSG00000116717
GNG12	1	68167149	68299150	-	ENSG00000172380
DIRAS3	1	68511645	68517314	-	ENSG00000162595
WLS	1	68564142	68698803	-	ENSG00000116729
RPE65	1	68894505	68915642	-	ENSG00000116745
DEPDC1	1	68939835	68962904	-	ENSG00000024526
LRRC7	1	70034081	70617628	+	ENSG00000033122
LRRC40	1	70610488	70671303	-	ENSG00000066557
SRSF11	1	70671365	70718735	+	ENSG00000116754
ANKRD13C	1	70726271	70820417	-	ENSG00000118454
HHLA3	1	70820488	70851022	+	ENSG00000197568
CTH	1	70876901	70905534	+	ENSG00000116761
PTGER3	1	71318036	71513491	-	ENSG00000050628
ZRANB2	1	71528974	71546980	-	ENSG00000132485
NEGR1	1	71861623	72748417	-	ENSG00000172260
LRRIQ3	1	74491699	74663871	-	ENSG00000162620
FPGT	1	74663896	74699770	+	ENSG00000254685
FPGT-TNNI3K	1	74663919	75009666	+	ENSG00000259030
TNNI3K	1	74663947	75010112	+	ENSG00000116783
LRRC53	1	74935562	74978298	-	ENSG00000162621
C1orf173	1	75033795	75139422	-	ENSG00000178965
CRYZ	1	75171170	75199092	-	ENSG00000116791
TYW3	1	75198836	75232362	+	ENSG00000162623
LHX8	1	75594119	75627218	+	ENSG00000162624
SLC44A5	1	75667816	76076801	-	ENSG00000137968
ACADM	1	76190036	76253260	+	ENSG00000117054
RABGGTB	1	76251879	76260764	+	ENSG00000137955
MSH4	1	76262567	76378923	+	ENSG00000057468
ASB17	1	76384558	76398116	-	ENSG00000154007
ST6GALNAC3	1	76540404	77100286	+	ENSG00000184005
ST6GALNAC5	1	77333126	77531396	+	ENSG00000117069
PIGK	1	77554675	77685115	-	ENSG00000142892
AK5	1	77747736	78025651	+	ENSG00000154027
ZZZ3	1	78028101	78149104	-	ENSG00000036549
USP33	1	78161672	78225537	-	ENSG00000077254
FAM73A	1	78245309	78344106	+	ENSG00000180488
NEXN	1	78354198	78409580	+	ENSG00000162614
FUBP1	1	78409740	78444794	-	ENSG00000162613
DNAJB4	1	78444859	78483648	+	ENSG00000162616
GIPC2	1	78445226	78604133	+	ENSG00000137960
PTGFR	1	78769568	79005434	+	ENSG00000122420
IFI44L	1	79085607	79111830	+	ENSG00000137959
IFI44	1	79115481	79129763	+	ENSG00000137965
ELTD1	1	79355449	79472403	-	ENSG00000162618
LPHN2	1	81771845	82458120	+	ENSG00000117114
TTLL7	1	84330711	84464833	-	ENSG00000137941
PRKACB	1	84543745	84704181	+	ENSG00000142875
SAMD13	1	84764049	84855640	+	ENSG00000203943
DNASE2B	1	84864215	84880701	+	ENSG00000137976
RPF1	1	84944942	84963473	+	ENSG00000117133
GNG5	1	84964008	84972248	-	ENSG00000174021
CTBS	1	85015289	85040163	-	ENSG00000117151
C1orf180	1	85093913	85100703	-	ENSG00000180869
SSX2IP	1	85109390	85156486	-	ENSG00000117155
LPAR3	1	85277285	85358896	-	ENSG00000171517
MCOLN2	1	85391268	85462796	-	ENSG00000153898
WDR63	1	85464830	85598821	+	ENSG00000162643
MCOLN3	1	85483765	85514182	-	ENSG00000055732
SYDE2	1	85622556	85666729	-	ENSG00000097096
C1orf52	1	85715639	85725355	-	ENSG00000162642
BCL10	1	85731931	85742773	-	ENSG00000142867
DDAH1	1	85784164	86043933	-	ENSG00000153904
CYR61	1	86046444	86049645	+	ENSG00000142871
ZNHIT6	1	86115106	86174116	-	ENSG00000117174
COL24A1	1	86194916	86622626	-	ENSG00000171502
ODF2L	1	86814344	86862023	-	ENSG00000122417
CLCA2	1	86889769	86922241	+	ENSG00000137975
CLCA1	1	86934051	86965972	+	ENSG00000016490
CLCA4	1	87012761	87046437	+	ENSG00000016602
SH3GLB1	1	87170259	87213867	+	ENSG00000097033
SEP15	1	87328132	87380107	-	ENSG00000183291
HS2ST1	1	87380331	87602334	+	ENSG00000153936
RP5-1052I5.2	1	87458692	87634884	+	ENSG00000267561
LMO4	1	87794151	87814606	+	ENSG00000143013
PKN2	1	89149905	89301938	+	ENSG00000065243
GTF2B	1	89318615	89357627	-	ENSG00000137947
CCBL2	1	89401456	89458636	-	ENSG00000137944
RBMXL1	1	89445139	89458643	-	ENSG00000213516
GBP3	1	89472349	89488577	-	ENSG00000117226
GBP1	1	89518002	89531043	-	ENSG00000117228
GBP2	1	89571815	89616139	-	ENSG00000162645
GBP7	1	89597434	89641723	-	ENSG00000213512
GBP4	1	89646831	89664615	-	ENSG00000162654
GBP5	1	89724633	89738544	-	ENSG00000154451
GBP6	1	89829617	89852020	+	ENSG00000183347
LRRC8B	1	89990395	90063423	+	ENSG00000197147
LRRC8C	1	90098631	90235462	+	ENSG00000171488
RP11-302M6.4	1	90098699	90398809	+	ENSG00000271949
LRRC8D	1	90286573	90402170	+	ENSG00000171492
ZNF326	1	90460671	90501090	+	ENSG00000162664
BARHL2	1	91177096	91182794	-	ENSG00000143032
ZNF644	1	91380859	91487829	-	ENSG00000122482
HFM1	1	91726323	91870426	-	ENSG00000162669
CDC7	1	91966408	91991321	+	ENSG00000097046
TGFBR3	1	92145902	92371892	-	ENSG00000069702
BRDT	1	92414928	92479983	+	ENSG00000137948
EPHX4	1	92495539	92529093	+	ENSG00000172031
BTBD8	1	92545862	92613393	+	ENSG00000189195
KIAA1107	1	92632542	92650280	+	ENSG00000069712
C1orf146	1	92683497	92711370	+	ENSG00000203910
GLMN	1	92711959	92764544	-	ENSG00000174842
RPAP2	1	92764522	92867613	+	ENSG00000122484
GFI1	1	92940319	92952433	-	ENSG00000162676
EVI5	1	92974253	93257961	-	ENSG00000067208
RPL5	1	93297582	93307481	+	ENSG00000122406
FAM69A	1	93307724	93427057	-	ENSG00000154511
MTF2	1	93544792	93604638	+	ENSG00000143033
TMED5	1	93615299	93646285	-	ENSG00000117500
CCDC18	1	93645476	93744287	+	ENSG00000122483
DR1	1	93811445	93835055	+	ENSG00000117505
FNBP1L	1	93913688	94020218	+	ENSG00000137942
BCAR3	1	94027347	94312706	-	ENSG00000137936
DNTTIP2	1	94333373	94345474	-	ENSG00000067334
GCLM	1	94350761	94374966	-	ENSG00000023909
ABCA4	1	94458393	94586688	-	ENSG00000198691
ARHGAP29	1	94614544	94740624	-	ENSG00000137962
ABCD3	1	94883933	94984222	+	ENSG00000117528
F3	1	94994781	95007356	-	ENSG00000117525
SLC44A3	1	95285898	95360802	+	ENSG00000143036
CNN3	1	95362507	95392834	-	ENSG00000117519
ALG14	1	95439963	95538501	-	ENSG00000172339
TMEM56	1	95582894	95663163	+	ENSG00000152078
TMEM56-RWDD3	1	95583479	95712781	+	ENSG00000271092
RWDD3	1	95699711	95712781	+	ENSG00000122481
RP11-147C23.1	1	96403457	96488436	+	ENSG00000237435
PTBP2	1	97187221	97289294	+	ENSG00000117569
DPYD	1	97543299	98386605	-	ENSG00000188641
SNX7	1	99127236	99226056	+	ENSG00000162627
LPPR5	1	99355806	99470588	-	ENSG00000117598
LPPR4	1	99729509	99775146	+	ENSG00000117600
PALMD	1	100111499	100160097	+	ENSG00000099260
FRRS1	1	100174259	100232187	-	ENSG00000156869
AGL	1	100315640	100389579	+	ENSG00000162688
SLC35A3	1	100435345	100492535	+	ENSG00000117620
HIAT1	1	100503653	100548933	+	ENSG00000156875
SASS6	1	100549119	100598511	-	ENSG00000156876
TRMT13	1	100598706	100616053	+	ENSG00000122435
LRRC39	1	100614409	100643771	-	ENSG00000122477
DBT	1	100652475	100715390	-	ENSG00000137992
RTCA	1	100731763	100758325	+	ENSG00000137996
CDC14A	1	100810584	100985833	+	ENSG00000079335
GPR88	1	101003693	101007574	+	ENSG00000181656
VCAM1	1	101185298	101204601	+	ENSG00000162692
EXTL2	1	101337943	101361554	-	ENSG00000162694
SLC30A7	1	101361632	101447309	+	ENSG00000162695
DPH5	1	101455179	101491644	-	ENSG00000117543
AC093157.1	1	101455761	101457653	+	ENSG00000269175
S1PR1	1	101702444	101707074	+	ENSG00000170989
OLFM3	1	102268130	102462586	-	ENSG00000118733
COL11A1	1	103342023	103574052	-	ENSG00000060718
RNPC3	1	104068313	104097861	+	ENSG00000185946
AMY2B	1	104096437	104122156	+	ENSG00000240038
AMY2A	1	104159999	104168402	+	ENSG00000243480
AMY1A	1	104197912	104207173	+	ENSG00000237763
AMY1B	1	104230037	104239302	-	ENSG00000174876
AMY1C	1	104293028	104301312	+	ENSG00000187733
PRMT6	1	107599267	107601916	+	ENSG00000198890
NTNG1	1	107682629	108026080	+	ENSG00000162631
VAV3	1	108113782	108507766	-	ENSG00000134215
SLC25A24	1	108676658	108743471	-	ENSG00000085491
NBPF4	1	108765963	108786689	-	ENSG00000196427
NBPF6	1	108918421	109013624	+	ENSG00000186086
FAM102B	1	109102711	109187522	+	ENSG00000162636
HENMT1	1	109190912	109204148	-	ENSG00000162639
PRPF38B	1	109234945	109244425	+	ENSG00000134186
FNDC7	1	109255279	109285365	+	ENSG00000143107
STXBP3	1	109289296	109352148	+	ENSG00000116266
AKNAD1	1	109358520	109506106	-	ENSG00000162641
GPSM2	1	109417972	109477167	+	ENSG00000121957
CLCC1	1	109472130	109506111	-	ENSG00000121940
WDR47	1	109512836	109584850	-	ENSG00000085433
TAF13	1	109605108	109618624	-	ENSG00000197780
TMEM167B	1	109632425	109639556	+	ENSG00000215717
C1orf194	1	109648573	109656479	-	ENSG00000179902
KIAA1324	1	109656301	109749401	+	ENSG00000116299
SARS	1	109756540	109780791	+	ENSG00000031698
CELSR2	1	109792641	109818372	+	ENSG00000143126
PSRC1	1	109822178	109825808	-	ENSG00000134222
MYBPHL	1	109834987	109849663	-	ENSG00000221986
SORT1	1	109852192	109940573	-	ENSG00000134243
PSMA5	1	109941653	109969062	-	ENSG00000143106
SYPL2	1	110009180	110024759	+	ENSG00000143028
ATXN7L2	1	110026101	110035426	+	ENSG00000162650
CYB561D1	1	110036674	110045554	+	ENSG00000174151
AMIGO1	1	110046797	110052360	-	ENSG00000181754
GPR61	1	110082494	110091028	+	ENSG00000156097
GNAI3	1	110091233	110136975	+	ENSG00000065135
GNAT2	1	110145889	110155679	-	ENSG00000134183
AMPD2	1	110158726	110174673	+	ENSG00000116337
GSTM4	1	110198703	110208118	+	ENSG00000168765
GSTM2	1	110210644	110252171	+	ENSG00000213366
GSTM1	1	110230436	110251661	+	ENSG00000134184
GSTM5	1	110254864	110318050	+	ENSG00000134201
GSTM3	1	110276554	110284384	-	ENSG00000134202
EPS8L3	1	110292702	110306649	-	ENSG00000198758
CSF1	1	110452864	110473614	+	ENSG00000184371
AHCYL1	1	110527308	110566357	+	ENSG00000168710
STRIP1	1	110574199	110617263	+	ENSG00000143093
ALX3	1	110602616	110613322	-	ENSG00000156150
UBL4B	1	110655062	110656569	+	ENSG00000186150
SLC6A17	1	110693108	110744824	+	ENSG00000197106
KCNC4	1	110753965	110825722	+	ENSG00000116396
RBM15	1	110881128	110889299	+	ENSG00000162775
SLC16A4	1	110905470	110933704	-	ENSG00000168679
LAMTOR5	1	110943871	110950564	-	ENSG00000134248
PROK1	1	110993822	110999976	+	ENSG00000143125
KCNA10	1	111059839	111061797	-	ENSG00000143105
KCNA2	1	111136202	111174096	-	ENSG00000177301
KCNA3	1	111214310	111217655	-	ENSG00000177272
CD53	1	111415775	111442550	+	ENSG00000143119
LRIF1	1	111489807	111506701	-	ENSG00000121931
DRAM2	1	111659955	111682838	-	ENSG00000156171
CEPT1	1	111682249	111727724	+	ENSG00000134255
